Order_ID,Order_Date,Ship_Date,Ship_Mode,Segment,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit,Order_Year,Order_Month,Order_Quarter,Shipping_Days,Profit_Margin,Revenue_per_Unit,Discount_Tier,Category_Enc,Segment_Enc,Region_Enc,Ship_Mode_Enc
CA-2020-837530,2021-08-26 01:46:03.494446112,2021-08-27 01:46:03.494446112,Standard Class,Corporate,West,Office Supplies,Paper,15.6,6,0.0,3.26,2021,8,3,1,0.209,2.6,No Discount,1,1,3,3
CA-2021-239749,2021-08-26 05:16:26.730711488,2021-08-31 05:16:26.730711488,Same Day,Consumer,East,Office Supplies,Paper,10.0,7,0.1,0.89,2021,8,3,5,0.089,1.43,Low,1,0,1,1
CA-2019-347058,2021-08-26 08:46:49.966976880,2021-09-01 08:46:49.966976880,Same Day,Consumer,South,Office Supplies,Storage,151.96,14,0.4,9.38,2021,8,3,6,0.0617,10.85,Medium,1,0,2,1
CA-2020-718016,2021-08-26 12:17:13.203242272,2021-08-27 12:17:13.203242272,Standard Class,Corporate,South,Technology,Copiers,501.17,8,0.2,33.52,2021,8,3,1,0.0669,62.65,Low,2,1,2,3
CA-2022-914058,2021-08-26 15:47:36.439507648,2021-08-27 15:47:36.439507648,Second Class,Corporate,South,Furniture,Furnishings,55.04,8,0.2,10.09,2021,8,3,1,0.1833,6.88,Low,0,1,2,2
CA-2020-505014,2021-08-26 19:17:59.675773040,2021-09-02 19:17:59.675773040,Second Class,Home Office,East,Office Supplies,Binders,39.09,3,0.0,2.14,2021,8,3,7,0.0547,13.03,No Discount,1,2,1,2
CA-2021-503636,2021-08-26 22:48:22.912038416,2021-08-30 22:48:22.912038416,First Class,Home Office,Central,Technology,Accessories,53.65,4,0.0,11.21,2021,8,3,4,0.2089,13.41,No Discount,2,2,0,0
CA-2020-921396,2021-08-27 02:18:46.148303808,2021-09-01 02:18:46.148303808,Standard Class,Corporate,West,Technology,Accessories,609.68,9,0.0,92.19,2021,8,3,5,0.1512,67.74,No Discount,2,1,3,3
CA-2020-336068,2021-08-27 05:49:09.384569200,2021-09-02 05:49:09.384569200,Second Class,Corporate,South,Technology,Machines,199.13,11,0.1,14.88,2021,8,3,6,0.0747,18.1,Low,2,1,2,2
CA-2019-641734,2021-08-27 09:19:32.620834576,2021-08-29 09:19:32.620834576,Standard Class,Corporate,South,Furniture,Tables,804.25,5,0.0,199.9,2021,8,3,2,0.2486,160.85,No Discount,0,1,2,3
CA-2020-374986,2021-08-27 12:49:55.857099968,2021-08-31 12:49:55.857099968,Second Class,Consumer,East,Office Supplies,Labels,35.43,14,0.0,8.77,2021,8,3,4,0.2475,2.53,No Discount,1,0,1,2
CA-2020-262813,2021-08-27 16:20:19.093365360,2021-08-30 16:20:19.093365360,First Class,Home Office,West,Technology,Copiers,409.48,11,0.2,-15.92,2021,8,3,3,-0.0389,37.23,Low,2,2,3,0
CA-2020-856149,2021-08-27 19:50:42.329630736,2021-08-30 19:50:42.329630736,Standard Class,Home Office,East,Furniture,Tables,26.25,14,0.4,3.53,2021,8,3,3,0.1345,1.88,Medium,0,2,1,3
CA-2022-197917,2021-08-27 23:21:05.565896128,2021-08-29 23:21:05.565896128,Standard Class,Consumer,Central,Technology,Phones,193.44,9,0.2,11.33,2021,8,3,2,0.0586,21.49,Low,2,0,0,3
CA-2021-756816,2021-08-28 02:51:28.802161504,2021-09-03 02:51:28.802161504,Second Class,Home Office,West,Technology,Accessories,677.63,12,0.2,152.62,2021,8,3,6,0.2252,56.47,Low,2,2,3,2
CA-2020-789662,2021-08-28 06:21:52.038426896,2021-09-04 06:21:52.038426896,First Class,Corporate,Central,Technology,Machines,799.68,5,0.5,-19.9,2021,8,3,7,-0.0249,159.94,High,2,1,0,0
CA-2021-366726,2021-08-28 09:52:15.274692288,2021-09-03 09:52:15.274692288,Same Day,Consumer,East,Technology,Accessories,166.89,5,0.0,41.02,2021,8,3,6,0.2458,33.38,No Discount,2,0,1,1
CA-2021-670902,2021-08-28 13:22:38.510957664,2021-09-02 13:22:38.510957664,Second Class,Corporate,Central,Technology,Accessories,420.49,9,0.0,142.19,2021,8,3,5,0.3382,46.72,No Discount,2,1,0,2
CA-2020-587252,2021-08-28 16:53:01.747223056,2021-08-31 16:53:01.747223056,Same Day,Home Office,East,Furniture,Furnishings,680.47,6,0.2,133.82,2021,8,3,3,0.1967,113.41,Low,0,2,1,1
CA-2020-752584,2021-08-28 20:23:24.983488432,2021-08-31 20:23:24.983488432,First Class,Consumer,South,Office Supplies,Labels,38.23,3,0.1,1.61,2021,8,3,3,0.0421,12.74,Low,1,0,2,0
CA-2022-732820,2021-08-28 23:53:48.219753824,2021-09-04 23:53:48.219753824,Same Day,Home Office,South,Office Supplies,Storage,11.49,12,0.1,0.02,2021,8,3,7,0.0017,0.96,Low,1,2,2,1
CA-2020-329300,2021-08-29 03:24:11.456019216,2021-09-01 03:24:11.456019216,First Class,Corporate,South,Office Supplies,Binders,45.23,5,0.0,6.45,2021,8,3,3,0.1426,9.05,No Discount,1,1,2,0
CA-2022-488774,2021-08-29 06:54:34.692284592,2021-09-03 06:54:34.692284592,First Class,Corporate,East,Office Supplies,Storage,73.43,1,0.1,10.76,2021,8,3,5,0.1465,73.43,Low,1,1,1,0
CA-2019-626985,2021-08-29 10:24:57.928549984,2021-09-01 10:24:57.928549984,Same Day,Home Office,East,Furniture,Chairs,10.0,9,0.1,2.2,2021,8,3,3,0.22,1.11,Low,0,2,1,1
CA-2020-201487,2021-08-29 13:55:21.164815360,2021-09-05 13:55:21.164815360,Same Day,Consumer,East,Furniture,Bookcases,171.43,10,0.0,42.57,2021,8,3,7,0.2483,17.14,No Discount,0,0,1,1
CA-2022-402824,2021-08-29 17:25:44.401080752,2021-08-31 17:25:44.401080752,Standard Class,Consumer,Central,Furniture,Furnishings,374.02,14,0.1,35.1,2021,8,3,2,0.0938,26.72,Low,0,0,0,3
CA-2021-728273,2021-08-29 20:56:07.637346144,2021-09-05 20:56:07.637346144,Same Day,Consumer,South,Technology,Phones,1820.83,10,0.0,387.11,2021,8,3,7,0.2126,182.08,No Discount,2,0,2,1
CA-2021-873867,2021-08-30 00:26:30.873611520,2021-09-01 00:26:30.873611520,Second Class,Corporate,East,Technology,Accessories,315.11,11,0.4,14.27,2021,8,3,2,0.0453,28.65,Medium,2,1,1,2
CA-2022-459168,2021-08-30 03:56:54.109876912,2021-09-01 03:56:54.109876912,Standard Class,Home Office,South,Technology,Machines,106.74,7,0.5,-4.9,2021,8,3,2,-0.0459,15.25,High,2,2,2,3
CA-2022-844132,2021-08-30 07:27:17.346142304,2021-09-03 07:27:17.346142304,Same Day,Consumer,South,Office Supplies,Art,61.12,1,0.3,6.52,2021,8,3,4,0.1067,61.12,Medium,1,0,2,1
CA-2019-761954,2021-08-30 10:57:40.582407680,2021-09-01 10:57:40.582407680,Standard Class,Consumer,East,Technology,Accessories,201.92,14,0.5,-10.99,2021,8,3,2,-0.0544,14.42,High,2,0,1,3
CA-2021-786444,2021-08-30 14:28:03.818673072,2021-08-31 14:28:03.818673072,Standard Class,Consumer,East,Office Supplies,Art,19.34,11,0.0,4.04,2021,8,3,1,0.2089,1.76,No Discount,1,0,1,3
CA-2019-349980,2021-08-30 17:58:27.054938448,2021-09-02 17:58:27.054938448,First Class,Consumer,Central,Technology,Machines,535.55,11,0.3,97.59,2021,8,3,3,0.1822,48.69,Medium,2,0,0,0
CA-2022-282038,2021-08-30 21:28:50.291203840,2021-09-06 21:28:50.291203840,First Class,Consumer,Central,Office Supplies,Art,198.04,4,0.1,23.12,2021,8,3,7,0.1167,49.51,Low,1,0,0,0
CA-2022-882822,2021-08-31 00:59:13.527469232,2021-09-02 00:59:13.527469232,First Class,Home Office,South,Technology,Machines,1081.9,2,0.2,191.19,2021,8,3,2,0.1767,540.95,Low,2,2,2,0
CA-2022-877098,2021-08-31 04:29:36.763734608,2021-09-07 04:29:36.763734608,First Class,Corporate,East,Technology,Phones,120.75,3,0.0,18.16,2021,8,3,7,0.1504,40.25,No Discount,2,1,1,0
CA-2019-516394,2021-08-31 08:00:00.000000000,2021-09-06 08:00:00.000000000,First Class,Home Office,East,Furniture,Bookcases,580.77,4,0.3,-0.26,2021,8,3,6,-0.0004,145.19,Medium,0,2,1,0
CA-2022-594181,2021-08-31 11:30:23.236265376,2021-09-07 11:30:23.236265376,First Class,Corporate,East,Technology,Phones,156.72,12,0.0,51.4,2021,8,3,7,0.328,13.06,No Discount,2,1,1,0
CA-2021-218070,2021-08-31 15:00:46.472530768,2021-09-06 15:00:46.472530768,Standard Class,Corporate,South,Technology,Copiers,206.09,14,0.0,53.5,2021,8,3,6,0.2596,14.72,No Discount,2,1,2,3
CA-2022-666589,2021-08-31 18:31:09.708796160,2021-09-06 18:31:09.708796160,First Class,Home Office,East,Furniture,Bookcases,1010.55,2,0.3,180.57,2021,8,3,6,0.1787,505.28,Medium,0,2,1,0
CA-2021-340116,2021-08-31 22:01:32.945061536,2021-09-06 22:01:32.945061536,Second Class,Corporate,Central,Office Supplies,Binders,193.57,10,0.2,48.08,2021,8,3,6,0.2484,19.36,Low,1,1,0,2
CA-2022-289223,2021-09-01 01:31:56.181326928,2021-09-06 01:31:56.181326928,Same Day,Corporate,West,Furniture,Furnishings,73.87,1,0.1,0.0,2021,9,3,5,0.0,73.87,Low,0,1,3,1
CA-2020-403376,2021-09-01 05:02:19.417592304,2021-09-07 05:02:19.417592304,Same Day,Corporate,West,Furniture,Furnishings,26.54,11,0.2,6.5,2021,9,3,6,0.2449,2.41,Low,0,1,3,1
CA-2020-430594,2021-09-01 08:32:42.653857696,2021-09-06 08:32:42.653857696,First Class,Corporate,Central,Office Supplies,Storage,27.75,4,0.0,2.23,2021,9,3,5,0.0804,6.94,No Discount,1,1,0,0
CA-2020-461483,2021-09-01 12:03:05.890123088,2021-09-06 12:03:05.890123088,Standard Class,Consumer,West,Technology,Copiers,523.04,9,0.2,-15.1,2021,9,3,5,-0.0289,58.12,Low,2,0,3,3
CA-2021-265030,2021-09-01 15:33:29.126388464,2021-09-05 15:33:29.126388464,Second Class,Home Office,Central,Office Supplies,Storage,167.58,14,0.0,46.98,2021,9,3,4,0.2803,11.97,No Discount,1,2,0,2
CA-2019-657055,2021-09-01 19:03:52.362653856,2021-09-07 19:03:52.362653856,Standard Class,Home Office,South,Technology,Accessories,75.91,11,0.3,0.38,2021,9,3,6,0.005,6.9,Medium,2,2,2,3
CA-2020-806665,2021-09-01 22:34:15.598919248,2021-09-06 22:34:15.598919248,Standard Class,Consumer,West,Technology,Machines,321.64,11,0.1,88.56,2021,9,3,5,0.2753,29.24,Low,2,0,3,3
CA-2021-871784,2021-09-02 02:04:38.835184624,2021-09-06 02:04:38.835184624,Second Class,Consumer,South,Office Supplies,Storage,25.37,9,0.4,0.34,2021,9,3,4,0.0134,2.82,Medium,1,0,2,2
CA-2019-163067,2021-09-02 05:35:02.071450016,2021-09-05 05:35:02.071450016,First Class,Consumer,South,Furniture,Chairs,10.0,12,0.1,1.16,2021,9,3,3,0.116,0.83,Low,0,0,2,0
CA-2022-513755,2021-09-02 09:05:25.307715392,2021-09-03 09:05:25.307715392,Same Day,Home Office,Central,Office Supplies,Storage,124.26,9,0.1,2.74,2021,9,3,1,0.0221,13.81,Low,1,2,0,1
CA-2021-641367,2021-09-02 12:35:48.543980784,2021-09-07 12:35:48.543980784,Same Day,Consumer,South,Technology,Accessories,1006.9,3,0.1,140.35,2021,9,3,5,0.1394,335.63,Low,2,0,2,1
CA-2019-232455,2021-09-02 16:06:11.780246176,2021-09-07 16:06:11.780246176,Same Day,Home Office,West,Office Supplies,Paper,20.0,1,0.0,2.67,2021,9,3,5,0.1335,20.0,No Discount,1,2,3,1
CA-2019-398883,2021-09-02 19:36:35.016511552,2021-09-06 19:36:35.016511552,Standard Class,Consumer,West,Office Supplies,Storage,13.12,1,0.0,0.96,2021,9,3,4,0.0732,13.12,No Discount,1,0,3,3
CA-2022-939294,2021-09-02 23:06:58.252776944,2021-09-06 23:06:58.252776944,Standard Class,Home Office,Central,Technology,Copiers,93.68,14,0.3,9.47,2021,9,3,4,0.1011,6.69,Medium,2,2,0,3
CA-2019-570662,2021-09-03 02:37:21.489042320,2021-09-04 02:37:21.489042320,Same Day,Corporate,South,Furniture,Bookcases,249.41,3,0.0,85.6,2021,9,3,1,0.3432,83.14,No Discount,0,1,2,1
CA-2019-677091,2021-09-03 06:07:44.725307712,2021-09-05 06:07:44.725307712,Second Class,Consumer,East,Office Supplies,Art,22.64,10,0.1,2.57,2021,9,3,2,0.1135,2.26,Low,1,0,1,2
CA-2021-534923,2021-09-03 09:38:07.961573104,2021-09-07 09:38:07.961573104,First Class,Corporate,South,Technology,Accessories,429.67,14,0.0,59.8,2021,9,3,4,0.1392,30.69,No Discount,2,1,2,0
CA-2022-288332,2021-09-03 13:08:31.197838480,2021-09-10 13:08:31.197838480,Second Class,Consumer,West,Technology,Phones,291.54,8,0.0,22.44,2021,9,3,7,0.077,36.44,No Discount,2,0,3,2
CA-2019-149528,2021-09-03 16:38:54.434103872,2021-09-10 16:38:54.434103872,Second Class,Home Office,West,Office Supplies,Storage,18.95,4,0.1,1.27,2021,9,3,7,0.067,4.74,Low,1,2,3,2
CA-2019-276084,2021-09-03 20:09:17.670369248,2021-09-04 20:09:17.670369248,Standard Class,Corporate,West,Furniture,Furnishings,556.43,11,0.3,-8.07,2021,9,3,1,-0.0145,50.58,Medium,0,1,3,3
CA-2021-474604,2021-09-03 23:39:40.906634640,2021-09-06 23:39:40.906634640,First Class,Corporate,South,Office Supplies,Labels,13.04,8,0.1,1.35,2021,9,3,3,0.1035,1.63,Low,1,1,2,0
CA-2021-169861,2021-09-04 03:10:04.142900032,2021-09-10 03:10:04.142900032,Same Day,Corporate,East,Furniture,Chairs,641.59,14,0.0,154.1,2021,9,3,6,0.2402,45.83,No Discount,0,1,1,1
CA-2020-380950,2021-09-04 06:40:27.379165408,2021-09-09 06:40:27.379165408,Standard Class,Consumer,West,Furniture,Tables,329.71,7,0.0,27.85,2021,9,3,5,0.0845,47.1,No Discount,0,0,3,3
CA-2020-857726,2021-09-04 10:10:50.615430800,2021-09-09 10:10:50.615430800,First Class,Consumer,South,Furniture,Tables,713.6,14,0.3,-58.85,2021,9,3,5,-0.0825,50.97,Medium,0,0,2,0
CA-2019-270230,2021-09-04 13:41:13.851696176,2021-09-05 13:41:13.851696176,Same Day,Consumer,Central,Furniture,Furnishings,10.0,8,0.2,2.29,2021,9,3,1,0.229,1.25,Low,0,0,0,1
CA-2020-673086,2021-09-04 17:11:37.087961568,2021-09-11 17:11:37.087961568,Second Class,Corporate,South,Office Supplies,Labels,110.64,2,0.5,4.4,2021,9,3,7,0.0398,55.32,High,1,1,2,2
CA-2020-753671,2021-09-04 20:42:00.324226960,2021-09-05 20:42:00.324226960,First Class,Home Office,West,Technology,Phones,31.73,8,0.0,4.24,2021,9,3,1,0.1336,3.97,No Discount,2,2,3,0
CA-2020-838380,2021-09-05 00:12:23.560492336,2021-09-10 00:12:23.560492336,Standard Class,Corporate,West,Technology,Copiers,1798.63,9,0.4,74.89,2021,9,3,5,0.0416,199.85,Medium,2,1,3,3
CA-2021-568736,2021-09-05 03:42:46.796757728,2021-09-12 03:42:46.796757728,First Class,Corporate,West,Technology,Accessories,727.89,10,0.3,56.59,2021,9,3,7,0.0777,72.79,Medium,2,1,3,0
CA-2019-628792,2021-09-05 07:13:10.033023120,2021-09-09 07:13:10.033023120,First Class,Home Office,West,Technology,Accessories,231.55,11,0.3,28.46,2021,9,3,4,0.1229,21.05,Medium,2,2,3,0
CA-2020-988385,2021-09-05 10:43:33.269288496,2021-09-07 10:43:33.269288496,Standard Class,Home Office,West,Technology,Copiers,231.27,6,0.0,71.18,2021,9,3,2,0.3078,38.54,No Discount,2,2,3,3
CA-2022-259703,2021-09-05 14:13:56.505553888,2021-09-08 14:13:56.505553888,Standard Class,Corporate,South,Technology,Phones,1186.1,14,0.2,67.99,2021,9,3,3,0.0573,84.72,Low,2,1,2,3
CA-2022-418263,2021-09-05 17:44:19.741819264,2021-09-07 17:44:19.741819264,Standard Class,Corporate,South,Office Supplies,Art,186.51,3,0.1,36.98,2021,9,3,2,0.1983,62.17,Low,1,1,2,3
CA-2021-628937,2021-09-05 21:14:42.978084656,2021-09-07 21:14:42.978084656,Second Class,Home Office,East,Furniture,Furnishings,888.67,7,0.1,213.83,2021,9,3,2,0.2406,126.95,Low,0,2,1,2
CA-2022-340633,2021-09-06 00:45:06.214350048,2021-09-08 00:45:06.214350048,Same Day,Corporate,South,Technology,Phones,992.47,9,0.1,208.21,2021,9,3,2,0.2098,110.27,Low,2,1,2,1
CA-2019-536013,2021-09-06 04:15:29.450615424,2021-09-11 04:15:29.450615424,Standard Class,Corporate,West,Office Supplies,Binders,136.75,8,0.2,30.99,2021,9,3,5,0.2266,17.09,Low,1,1,3,3
CA-2021-378773,2021-09-06 07:45:52.686880816,2021-09-08 07:45:52.686880816,Second Class,Home Office,South,Technology,Phones,510.26,14,0.5,-26.33,2021,9,3,2,-0.0516,36.45,High,2,2,2,2
CA-2020-694934,2021-09-06 11:16:15.923146192,2021-09-10 11:16:15.923146192,First Class,Consumer,South,Technology,Phones,17.18,8,0.2,3.28,2021,9,3,4,0.1909,2.15,Low,2,0,2,0
CA-2021-974371,2021-09-06 14:46:39.159411584,2021-09-10 14:46:39.159411584,First Class,Corporate,East,Furniture,Furnishings,36.31,11,0.2,8.09,2021,9,3,4,0.2228,3.3,Low,0,1,1,0
CA-2020-129551,2021-09-06 18:17:02.395676976,2021-09-10 18:17:02.395676976,Standard Class,Corporate,West,Furniture,Furnishings,419.42,7,0.2,49.12,2021,9,3,4,0.1171,59.92,Low,0,1,3,3
CA-2022-475322,2021-09-06 21:47:25.631942352,2021-09-07 21:47:25.631942352,Second Class,Consumer,East,Furniture,Tables,205.11,5,0.2,-9.19,2021,9,3,1,-0.0448,41.02,Low,0,0,1,2
CA-2020-867353,2021-09-07 01:17:48.868207744,2021-09-10 01:17:48.868207744,Second Class,Home Office,West,Technology,Copiers,502.64,2,0.0,148.48,2021,9,3,3,0.2954,251.32,No Discount,2,2,3,2
CA-2019-256373,2021-09-07 04:48:12.104473120,2021-09-11 04:48:12.104473120,Second Class,Consumer,West,Technology,Phones,157.66,5,0.0,47.9,2021,9,3,4,0.3038,31.53,No Discount,2,0,3,2
CA-2022-299494,2021-09-07 08:18:35.340738512,2021-09-09 08:18:35.340738512,Standard Class,Corporate,Central,Technology,Machines,628.89,5,0.2,43.99,2021,9,3,2,0.0699,125.78,Low,2,1,0,3
CA-2019-805821,2021-09-07 11:48:58.577003904,2021-09-08 11:48:58.577003904,Standard Class,Consumer,South,Furniture,Bookcases,111.27,2,0.0,13.21,2021,9,3,1,0.1187,55.64,No Discount,0,0,2,3
CA-2022-765298,2021-09-07 15:19:21.813269280,2021-09-12 15:19:21.813269280,Second Class,Home Office,West,Office Supplies,Labels,49.42,11,0.2,12.03,2021,9,3,5,0.2434,4.49,Low,1,2,3,2
CA-2021-399200,2021-09-07 18:49:45.049534672,2021-09-11 18:49:45.049534672,First Class,Corporate,Central,Technology,Phones,390.88,10,0.3,25.6,2021,9,3,4,0.0655,39.09,Medium,2,1,0,0
CA-2022-254225,2021-09-07 22:20:08.285800064,2021-09-09 22:20:08.285800064,First Class,Consumer,East,Technology,Accessories,117.37,1,0.1,18.17,2021,9,3,2,0.1548,117.37,Low,2,0,1,0
CA-2019-977689,2021-09-08 01:50:31.522065440,2021-09-10 01:50:31.522065440,Standard Class,Corporate,South,Technology,Phones,1253.49,5,0.4,167.74,2021,9,3,2,0.1338,250.7,Medium,2,1,2,3
CA-2022-885886,2021-09-08 05:20:54.758330832,2021-09-14 05:20:54.758330832,Standard Class,Home Office,West,Office Supplies,Labels,59.69,6,0.1,7.31,2021,9,3,6,0.1225,9.95,Low,1,2,3,3
CA-2021-510266,2021-09-08 08:51:17.994596208,2021-09-13 08:51:17.994596208,Second Class,Consumer,Central,Technology,Accessories,1209.47,13,0.0,368.21,2021,9,3,5,0.3044,93.04,No Discount,2,0,0,2
CA-2020-985089,2021-09-08 12:21:41.230861600,2021-09-09 12:21:41.230861600,Second Class,Home Office,East,Office Supplies,Storage,24.36,7,0.0,6.34,2021,9,3,1,0.2603,3.48,No Discount,1,2,1,2
CA-2021-261805,2021-09-08 15:52:04.467126992,2021-09-10 15:52:04.467126992,Second Class,Corporate,East,Technology,Machines,113.49,11,0.4,15.92,2021,9,3,2,0.1403,10.32,Medium,2,1,1,2
CA-2020-389446,2021-09-08 19:22:27.703392368,2021-09-11 19:22:27.703392368,First Class,Corporate,Central,Office Supplies,Labels,10.0,2,0.5,-0.71,2021,9,3,3,-0.071,5.0,High,1,1,0,0
CA-2021-615541,2021-09-08 22:52:50.939657760,2021-09-12 22:52:50.939657760,Second Class,Home Office,South,Technology,Accessories,59.14,6,0.1,16.1,2021,9,3,4,0.2722,9.86,Low,2,2,2,2
CA-2020-714443,2021-09-09 02:23:14.175923136,2021-09-10 02:23:14.175923136,Same Day,Corporate,West,Furniture,Chairs,63.82,12,0.0,14.08,2021,9,3,1,0.2206,5.32,No Discount,0,1,3,1
CA-2019-261829,2021-09-09 05:53:37.412188528,2021-09-13 05:53:37.412188528,Second Class,Home Office,Central,Furniture,Furnishings,32.86,8,0.0,6.33,2021,9,3,4,0.1926,4.11,No Discount,0,2,0,2
CA-2022-600235,2021-09-09 09:24:00.648453920,2021-09-13 09:24:00.648453920,Same Day,Home Office,Central,Furniture,Furnishings,908.74,6,0.1,83.33,2021,9,3,4,0.0917,151.46,Low,0,2,0,1
CA-2019-165267,2021-09-09 12:54:23.884719296,2021-09-14 12:54:23.884719296,Standard Class,Home Office,East,Furniture,Furnishings,969.62,3,0.1,160.77,2021,9,3,5,0.1658,323.21,Low,0,2,1,3
CA-2022-360585,2021-09-09 16:24:47.120984688,2021-09-12 16:24:47.120984688,Standard Class,Corporate,Central,Technology,Machines,1662.24,3,0.2,202.4,2021,9,3,3,0.1218,554.08,Low,2,1,0,3
CA-2019-771423,2021-09-09 19:55:10.357250064,2021-09-12 19:55:10.357250064,Second Class,Home Office,South,Furniture,Furnishings,1286.16,11,0.3,218.03,2021,9,3,3,0.1695,116.92,Medium,0,2,2,2
CA-2022-336170,2021-09-09 23:25:33.593515456,2021-09-16 23:25:33.593515456,Same Day,Corporate,East,Office Supplies,Storage,54.16,7,0.2,8.73,2021,9,3,7,0.1612,7.74,Low,1,1,1,1
CA-2020-992579,2021-09-10 02:55:56.829780848,2021-09-15 02:55:56.829780848,Standard Class,Home Office,Central,Furniture,Chairs,302.03,2,0.0,89.99,2021,9,3,5,0.298,151.01,No Discount,0,2,0,3
CA-2021-991478,2021-09-10 06:26:20.066046224,2021-09-14 06:26:20.066046224,Second Class,Corporate,Central,Furniture,Chairs,56.09,3,0.0,15.75,2021,9,3,4,0.2808,18.7,No Discount,0,1,0,2
CA-2022-839142,2021-09-10 09:56:43.302311616,2021-09-13 09:56:43.302311616,Second Class,Consumer,South,Furniture,Tables,58.96,7,0.3,-1.0,2021,9,3,3,-0.017,8.42,Medium,0,0,2,2
CA-2021-434699,2021-09-10 13:27:06.538577008,2021-09-14 13:27:06.538577008,Second Class,Home Office,West,Technology,Machines,889.04,9,0.2,10.44,2021,9,3,4,0.0117,98.78,Low,2,2,3,2
CA-2021-281000,2021-09-10 16:57:29.774842384,2021-09-17 16:57:29.774842384,Same Day,Consumer,West,Furniture,Furnishings,774.42,1,0.0,98.77,2021,9,3,7,0.1275,774.42,No Discount,0,0,3,1
CA-2020-445727,2021-09-10 20:27:53.011107776,2021-09-11 20:27:53.011107776,Standard Class,Consumer,West,Office Supplies,Paper,122.86,5,0.0,11.55,2021,9,3,1,0.094,24.57,No Discount,1,0,3,3
CA-2020-219342,2021-09-10 23:58:16.247373152,2021-09-15 23:58:16.247373152,Second Class,Home Office,East,Furniture,Bookcases,719.7,13,0.2,47.35,2021,9,3,5,0.0658,55.36,Low,0,2,1,2
CA-2020-210911,2021-09-11 03:28:39.483638544,2021-09-16 03:28:39.483638544,Standard Class,Consumer,West,Furniture,Furnishings,129.5,2,0.0,31.88,2021,9,3,5,0.2462,64.75,No Discount,0,0,3,3
CA-2019-464143,2021-09-11 06:59:02.719903936,2021-09-14 06:59:02.719903936,First Class,Consumer,West,Furniture,Furnishings,250.99,12,0.2,27.88,2021,9,3,3,0.1111,20.92,Low,0,0,3,0
CA-2021-477930,2021-09-11 10:29:25.956169312,2021-09-17 10:29:25.956169312,First Class,Home Office,East,Office Supplies,Binders,49.18,5,0.1,10.02,2021,9,3,6,0.2037,9.84,Low,1,2,1,0
CA-2021-625692,2021-09-11 13:59:49.192434704,2021-09-17 13:59:49.192434704,Standard Class,Consumer,Central,Furniture,Tables,2142.67,13,0.0,336.03,2021,9,3,6,0.1568,164.82,No Discount,0,0,0,3
CA-2020-460752,2021-09-11 17:30:12.428700080,2021-09-12 17:30:12.428700080,First Class,Home Office,East,Office Supplies,Binders,238.35,13,0.2,2.76,2021,9,3,1,0.0116,18.33,Low,1,2,1,0
CA-2020-711748,2021-09-11 21:00:35.664965472,2021-09-15 21:00:35.664965472,First Class,Home Office,West,Office Supplies,Labels,73.0,6,0.0,8.09,2021,9,3,4,0.1108,12.17,No Discount,1,2,3,0
CA-2019-935591,2021-09-12 00:30:58.901230864,2021-09-15 00:30:58.901230864,First Class,Consumer,East,Furniture,Furnishings,59.39,8,0.0,13.67,2021,9,3,3,0.2302,7.42,No Discount,0,0,1,0
CA-2021-262943,2021-09-12 04:01:22.137496240,2021-09-19 04:01:22.137496240,Second Class,Home Office,East,Office Supplies,Storage,23.94,7,0.0,2.38,2021,9,3,7,0.0994,3.42,No Discount,1,2,1,2
CA-2021-636831,2021-09-12 07:31:45.373761632,2021-09-19 07:31:45.373761632,Same Day,Consumer,West,Technology,Copiers,271.31,5,0.2,18.76,2021,9,3,7,0.0691,54.26,Low,2,0,3,1
CA-2019-991256,2021-09-12 11:02:08.610027008,2021-09-16 11:02:08.610027008,First Class,Home Office,Central,Furniture,Chairs,826.09,11,0.2,11.44,2021,9,3,4,0.0138,75.1,Low,0,2,0,0
